Área;Año;Grupo de edad;Sexo;Casos
Rafael Uribe Uribe;2015;05 a 09;Hombre;0
Rafael Uribe Uribe;2015;10 a 14;Hombre;2
Rafael Uribe Uribe;2015;15 a 17;Hombre;2
Rafael Uribe Uribe;2015;18 a 19;Hombre;1
Rafael Uribe Uribe;2015;20 a 24;Hombre;1
Rafael Uribe Uribe;2015;25 a 29;Hombre;1
Rafael Uribe Uribe;2015;30 a 34;Hombre;1
Rafael Uribe Uribe;2015;35 a 39;Hombre;1
Rafael Uribe Uribe;2015;40 a 44;Hombre;2
Rafael Uribe Uribe;2015;45 a 49;Hombre;0
Rafael Uribe Uribe;2015;50 a 54;Hombre;2
Rafael Uribe Uribe;2015;55 a 59;Hombre;2
Rafael Uribe Uribe;2015;60 a 64;Hombre;1
Rafael Uribe Uribe;2015;65 a 69;Hombre;0
Rafael Uribe Uribe;2015;70 a 74;Hombre;0
Rafael Uribe Uribe;2015;75 a 79;Hombre;0
Rafael Uribe Uribe;2015;80 y más;Hombre;16
Rafael Uribe Uribe;2015;Todos los grupos;Hombre;0
Rafael Uribe Uribe;2015;05 a 09;Mujer;0
Rafael Uribe Uribe;2015;10 a 14;Mujer;0
Rafael Uribe Uribe;2015;15 a 17;Mujer;1
Rafael Uribe Uribe;2015;18 a 19;Mujer;0
Rafael Uribe Uribe;2015;20 a 24;Mujer;0
Rafael Uribe Uribe;2015;25 a 29;Mujer;1
Rafael Uribe Uribe;2015;30 a 34;Mujer;0
Rafael Uribe Uribe;2015;35 a 39;Mujer;0
Rafael Uribe Uribe;2015;40 a 44;Mujer;0
Rafael Uribe Uribe;2015;45 a 49;Mujer;1
Rafael Uribe Uribe;2015;50 a 54;Mujer;0
Rafael Uribe Uribe;2015;55 a 59;Mujer;0
Rafael Uribe Uribe;2015;60 a 64;Mujer;0
Rafael Uribe Uribe;2015;65 a 69;Mujer;0
Rafael Uribe Uribe;2015;70 a 74;Mujer;0
Rafael Uribe Uribe;2015;75 a 79;Mujer;0
Rafael Uribe Uribe;2015;80 y más;Mujer;0
Rafael Uribe Uribe;2015;Todos los grupos;Mujer;3
Ciudad Bolívar;2015;05 a 09;Hombre;0
Ciudad Bolívar;2015;10 a 14;Hombre;0
Ciudad Bolívar;2015;15 a 17;Hombre;4
Ciudad Bolívar;2015;18 a 19;Hombre;2
Ciudad Bolívar;2015;20 a 24;Hombre;6
Ciudad Bolívar;2015;25 a 29;Hombre;5
Ciudad Bolívar;2015;30 a 34;Hombre;1
Ciudad Bolívar;2015;35 a 39;Hombre;2
Ciudad Bolívar;2015;40 a 44;Hombre;1
Ciudad Bolívar;2015;45 a 49;Hombre;3
Ciudad Bolívar;2015;50 a 54;Hombre;2
Ciudad Bolívar;2015;55 a 59;Hombre;0
Ciudad Bolívar;2015;60 a 64;Hombre;1
Ciudad Bolívar;2015;65 a 69;Hombre;1
Ciudad Bolívar;2015;70 a 74;Hombre;0
Ciudad Bolívar;2015;75 a 79;Hombre;1
Ciudad Bolívar;2015;80 y más;Hombre;0
Ciudad Bolívar;2015;Todos los grupos;Hombre;29
Ciudad Bolívar;2015;05 a 09;Mujer;0
Ciudad Bolívar;2015;10 a 14;Mujer;1
Ciudad Bolívar;2015;15 a 17;Mujer;1
Ciudad Bolívar;2015;18 a 19;Mujer;1
Ciudad Bolívar;2015;20 a 24;Mujer;1
Ciudad Bolívar;2015;25 a 29;Mujer;0
Ciudad Bolívar;2015;30 a 34;Mujer;0
Ciudad Bolívar;2015;35 a 39;Mujer;2
Ciudad Bolívar;2015;40 a 44;Mujer;0
Ciudad Bolívar;2015;45 a 49;Mujer;0
Ciudad Bolívar;2015;50 a 54;Mujer;1
Ciudad Bolívar;2015;55 a 59;Mujer;0
Ciudad Bolívar;2015;60 a 64;Mujer;0
Ciudad Bolívar;2015;65 a 69;Mujer;0
Ciudad Bolívar;2015;70 a 74;Mujer;0
Ciudad Bolívar;2015;75 a 79;Mujer;0
Ciudad Bolívar;2015;80 y más;Mujer;0
Ciudad Bolívar;2015;Todos los grupos;Mujer;7
Sumapaz;2015;05 a 09;Hombre;0
Sumapaz;2015;10 a 14;Hombre;0
Sumapaz;2015;15 a 17;Hombre;0
Sumapaz;2015;18 a 19;Hombre;0
Sumapaz;2015;20 a 24;Hombre;0
Sumapaz;2015;25 a 29;Hombre;0
Sumapaz;2015;30 a 34;Hombre;0
Sumapaz;2015;35 a 39;Hombre;0
Sumapaz;2015;40 a 44;Hombre;0
Sumapaz;2015;45 a 49;Hombre;0
Sumapaz;2015;50 a 54;Hombre;0
Sumapaz;2015;55 a 59;Hombre;0
Sumapaz;2015;60 a 64;Hombre;0
Sumapaz;2015;65 a 69;Hombre;0
Sumapaz;2015;70 a 74;Hombre;0
Sumapaz;2015;75 a 79;Hombre;0
Sumapaz;2015;80 y más;Hombre;0
Sumapaz;2015;Todos los grupos;Hombre;0
Sumapaz;2015;05 a 09;Mujer;0
Sumapaz;2015;10 a 14;Mujer;0
Sumapaz;2015;15 a 17;Mujer;0
Sumapaz;2015;18 a 19;Mujer;0
Sumapaz;2015;20 a 24;Mujer;0
Sumapaz;2015;25 a 29;Mujer;0
Sumapaz;2015;30 a 34;Mujer;0
Sumapaz;2015;35 a 39;Mujer;0
Sumapaz;2015;40 a 44;Mujer;0
Sumapaz;2015;45 a 49;Mujer;0
Sumapaz;2015;50 a 54;Mujer;0
Sumapaz;2015;55 a 59;Mujer;0
Sumapaz;2015;60 a 64;Mujer;0
Sumapaz;2015;65 a 69;Mujer;0
Sumapaz;2015;70 a 74;Mujer;0
Sumapaz;2015;75 a 79;Mujer;0
Sumapaz;2015;80 y más;Mujer;0
Sumapaz;2015;Todos los grupos;Mujer;0
Distrito;2015;05 a 09;Hombre;0
Distrito;2015;10 a 14;Hombre;5
Distrito;2015;15 a 17;Hombre;11
Distrito;2015;18 a 19;Hombre;14
Distrito;2015;20 a 24;Hombre;38
Distrito;2015;25 a 29;Hombre;26
Distrito;2015;30 a 34;Hombre;30
Distrito;2015;35 a 39;Hombre;22
Distrito;2015;40 a 44;Hombre;16
Distrito;2015;45 a 49;Hombre;22
Distrito;2015;50 a 54;Hombre;15
Distrito;2015;55 a 59;Hombre;13
Distrito;2015;60 a 64;Hombre;5
Distrito;2015;65 a 69;Hombre;11
Distrito;2015;70 a 74;Hombre;5
Distrito;2015;75 a 79;Hombre;4
Distrito;2015;80 y más;Hombre;4
Distrito;2015;Todos los grupos;Hombre;241
Distrito;2015;05 a 09;Mujer;
Distrito;2015;10 a 14;Mujer;4
Distrito;2015;15 a 17;Mujer;4
Distrito;2015;18 a 19;Mujer;5
Distrito;2015;20 a 24;Mujer;10
Distrito;2015;25 a 29;Mujer;10
Distrito;2015;30 a 34;Mujer;8
Distrito;2015;35 a 39;Mujer;7
Distrito;2015;40 a 44;Mujer;6
Distrito;2015;45 a 49;Mujer;3
Distrito;2015;50 a 54;Mujer;2
Distrito;2015;55 a 59;Mujer;3
Distrito;2015;60 a 64;Mujer;1
Distrito;2015;65 a 69;Mujer;3
Distrito;2015;70 a 74;Mujer;1
Distrito;2015;75 a 79;Mujer;0
Distrito;2015;80 y más;Mujer;2
Distrito;2015;Todos los grupos;Mujer;69
Usaquén;2016;05 a 09;Hombre;0
Usaquén;2016;10 a 14;Hombre;1
Usaquén;2016;15 a 17;Hombre;0
Usaquén;2016;18 a 19;Hombre;1
Usaquén;2016;20 a 24;Hombre;5
Usaquén;2016;25 a 29;Hombre;0
Usaquén;2016;30 a 34;Hombre;3
Usaquén;2016;35 a 39;Hombre;0
Usaquén;2016;40 a 44;Hombre;1
Usaquén;2016;45 a 49;Hombre;3
Usaquén;2016;50 a 54;Hombre;1
Usaquén;2016;55 a 59;Hombre;1
Usaquén;2016;60 a 64;Hombre;3
Usaquén;2016;65 a 69;Hombre;1
Usaquén;2016;70 a 74;Hombre;2
Usaquén;2016;75 a 79;Hombre;0
Usaquén;2016;80 y más;Hombre;3
Usaquén;2016;Todos los grupos;Hombre;25
Usaquén;2016;05 a 09;Mujer;0
Usaquén;2016;10 a 14;Mujer;0
Usaquén;2016;15 a 17;Mujer;1
Usaquén;2016;18 a 19;Mujer;0
Usaquén;2016;20 a 24;Mujer;1
Usaquén;2016;25 a 29;Mujer;0
Usaquén;2016;30 a 34;Mujer;0
Usaquén;2016;35 a 39;Mujer;1
Usaquén;2016;40 a 44;Mujer;1
Usaquén;2016;45 a 49;Mujer;2
Usaquén;2016;50 a 54;Mujer;1
Usaquén;2016;55 a 59;Mujer;0
Usaquén;2016;60 a 64;Mujer;0
Usaquén;2016;65 a 69;Mujer;1
Usaquén;2016;70 a 74;Mujer;0
Usaquén;2016;75 a 79;Mujer;1
Usaquén;2016;80 y más;Mujer;0
Usaquén;2016;Todos los grupos;Mujer;9
Chapinero;2016;05 a 09;Hombre;0
Chapinero;2016;10 a 14;Hombre;0
Chapinero;2016;15 a 17;Hombre;1
Chapinero;2016;18 a 19;Hombre;0
Chapinero;2016;20 a 24;Hombre;1
Chapinero;2016;25 a 29;Hombre;2
Chapinero;2016;30 a 34;Hombre;1
Chapinero;2016;35 a 39;Hombre;2
Chapinero;2016;40 a 44;Hombre;1
Chapinero;2016;45 a 49;Hombre;0
Chapinero;2016;50 a 54;Hombre;1
Chapinero;2016;55 a 59;Hombre;0
Chapinero;2016;60 a 64;Hombre;0
Chapinero;2016;65 a 69;Hombre;0
Chapinero;2016;70 a 74;Hombre;0
Chapinero;2016;75 a 79;Hombre;1
Chapinero;2016;80 y más;Hombre;0
Chapinero;2016;Todos los grupos;Hombre;10
Chapinero;2016;05 a 09;Mujer;0
Chapinero;2016;10 a 14;Mujer;0
Chapinero;2016;15 a 17;Mujer;0
Chapinero;2016;18 a 19;Mujer;1
Chapinero;2016;20 a 24;Mujer;0
Chapinero;2016;25 a 29;Mujer;0
Chapinero;2016;30 a 34;Mujer;0
Chapinero;2016;35 a 39;Mujer;0
Chapinero;2016;40 a 44;Mujer;0
Chapinero;2016;45 a 49;Mujer;0
Chapinero;2016;50 a 54;Mujer;1
Chapinero;2016;55 a 59;Mujer;0
Chapinero;2016;60 a 64;Mujer;0
Chapinero;2016;65 a 69;Mujer;0
Chapinero;2016;70 a 74;Mujer;0
Chapinero;2016;75 a 79;Mujer;0
Chapinero;2016;80 y más;Mujer;0
Chapinero;2016;Todos los grupos;Mujer;2
Santa Fe;2016;05 a 09;Hombre;0
Santa Fe;2016;10 a 14;Hombre;0
Santa Fe;2016;15 a 17;Hombre;0
Santa Fe;2016;18 a 19;Hombre;0
Santa Fe;2016;20 a 24;Hombre;2
Santa Fe;2016;25 a 29;Hombre;1
Santa Fe;2016;30 a 34;Hombre;0
Santa Fe;2016;35 a 39;Hombre;0
Santa Fe;2016;40 a 44;Hombre;0
Santa Fe;2016;45 a 49;Hombre;0
Santa Fe;2016;50 a 54;Hombre;0
Santa Fe;2016;55 a 59;Hombre;0
Santa Fe;2016;60 a 64;Hombre;0
Santa Fe;2016;65 a 69;Hombre;0
Santa Fe;2016;70 a 74;Hombre;0
Santa Fe;2016;75 a 79;Hombre;0
Santa Fe;2016;80 y más;Hombre;0
Santa Fe;2016;Todos los grupos;Hombre;3
Santa Fe;2016;05 a 09;Mujer;0
Santa Fe;2016;10 a 14;Mujer;0
Santa Fe;2016;15 a 17;Mujer;0
Santa Fe;2016;18 a 19;Mujer;0
Santa Fe;2016;20 a 24;Mujer;0
Santa Fe;2016;25 a 29;Mujer;0
Santa Fe;2016;30 a 34;Mujer;0
Santa Fe;2016;35 a 39;Mujer;0
Santa Fe;2016;40 a 44;Mujer;0
Santa Fe;2016;45 a 49;Mujer;0
Santa Fe;2016;50 a 54;Mujer;0
Santa Fe;2016;55 a 59;Mujer;0
Santa Fe;2016;60 a 64;Mujer;0
Santa Fe;2016;65 a 69;Mujer;0
Santa Fe;2016;70 a 74;Mujer;0
Santa Fe;2016;75 a 79;Mujer;0
Santa Fe;2016;80 y más;Mujer;0
Santa Fe;2016;Todos los grupos;Mujer;0
San Cristóbal;2016;05 a 09;Hombre;0
San Cristóbal;2016;10 a 14;Hombre;0
San Cristóbal;2016;15 a 17;Hombre;1
San Cristóbal;2016;18 a 19;Hombre;1
San Cristóbal;2016;20 a 24;Hombre;2
San Cristóbal;2016;25 a 29;Hombre;2
San Cristóbal;2016;30 a 34;Hombre;1
San Cristóbal;2016;35 a 39;Hombre;1
San Cristóbal;2016;40 a 44;Hombre;1
San Cristóbal;2016;45 a 49;Hombre;2
San Cristóbal;2016;50 a 54;Hombre;0
San Cristóbal;2016;55 a 59;Hombre;1
San Cristóbal;2016;60 a 64;Hombre;1
San Cristóbal;2016;65 a 69;Hombre;0
San Cristóbal;2016;70 a 74;Hombre;1
San Cristóbal;2016;75 a 79;Hombre;0
San Cristóbal;2016;80 y más;Hombre;0
San Cristóbal;2016;Todos los grupos;Hombre;14
San Cristóbal;2016;05 a 09;Mujer;0
San Cristóbal;2016;10 a 14;Mujer;0
San Cristóbal;2016;15 a 17;Mujer;1
San Cristóbal;2016;18 a 19;Mujer;0
San Cristóbal;2016;20 a 24;Mujer;3
San Cristóbal;2016;25 a 29;Mujer;2
San Cristóbal;2016;30 a 34;Mujer;0
San Cristóbal;2016;35 a 39;Mujer;1
San Cristóbal;2016;40 a 44;Mujer;0
San Cristóbal;2016;45 a 49;Mujer;0
San Cristóbal;2016;50 a 54;Mujer;0
San Cristóbal;2016;55 a 59;Mujer;0
San Cristóbal;2016;60 a 64;Mujer;0
San Cristóbal;2016;65 a 69;Mujer;0
San Cristóbal;2016;70 a 74;Mujer;0
San Cristóbal;2016;75 a 79;Mujer;0
San Cristóbal;2016;80 y más;Mujer;0
San Cristóbal;2016;Todos los grupos;Mujer;7
Usme;2016;05 a 09;Hombre;0
Usme;2016;10 a 14;Hombre;1
Usme;2016;15 a 17;Hombre;3
Usme;2016;18 a 19;Hombre;1
Usme;2016;20 a 24;Hombre;5
Usme;2016;25 a 29;Hombre;3
Usme;2016;30 a 34;Hombre;2
Usme;2016;35 a 39;Hombre;0
Usme;2016;40 a 44;Hombre;1
Usme;2016;45 a 49;Hombre;2
Usme;2016;50 a 54;Hombre;1
Usme;2016;55 a 59;Hombre;0
Usme;2016;60 a 64;Hombre;1
Usme;2016;65 a 69;Hombre;0
Usme;2016;70 a 74;Hombre;0
Usme;2016;75 a 79;Hombre;0
Usme;2016;80 y más;Hombre;1
Usme;2016;Todos los grupos;Hombre;21
Usme;2016;05 a 09;Mujer;0
Usme;2016;10 a 14;Mujer;0
Usme;2016;15 a 17;Mujer;0
Usme;2016;18 a 19;Mujer;0
Usme;2016;20 a 24;Mujer;1
Usme;2016;25 a 29;Mujer;1
Usme;2016;30 a 34;Mujer;0
Usme;2016;35 a 39;Mujer;0
Usme;2016;40 a 44;Mujer;0
Usme;2016;45 a 49;Mujer;0
Usme;2016;50 a 54;Mujer;0
Usme;2016;55 a 59;Mujer;0
Usme;2016;60 a 64;Mujer;0
Usme;2016;65 a 69;Mujer;0
Usme;2016;70 a 74;Mujer;0
Usme;2016;75 a 79;Mujer;0
Usme;2016;80 y más;Mujer;0
Usme;2016;Todos los grupos;Mujer;2
Tunjuelito;2016;05 a 09;Hombre;0
Tunjuelito;2016;10 a 14;Hombre;0
Tunjuelito;2016;15 a 17;Hombre;0
Tunjuelito;2016;18 a 19;Hombre;0
Tunjuelito;2016;20 a 24;Hombre;2
Tunjuelito;2016;25 a 29;Hombre;2
Tunjuelito;2016;30 a 34;Hombre;1
Tunjuelito;2016;35 a 39;Hombre;1
Tunjuelito;2016;40 a 44;Hombre;1
Tunjuelito;2016;45 a 49;Hombre;0
Tunjuelito;2016;50 a 54;Hombre;1
Tunjuelito;2016;55 a 59;Hombre;0
Tunjuelito;2016;60 a 64;Hombre;0
Tunjuelito;2016;65 a 69;Hombre;1
Tunjuelito;2016;70 a 74;Hombre;0
Tunjuelito;2016;75 a 79;Hombre;0
Tunjuelito;2016;80 y más;Hombre;0
Tunjuelito;2016;Todos los grupos;Hombre;9
Tunjuelito;2016;05 a 09;Mujer;0
Tunjuelito;2016;10 a 14;Mujer;0
Tunjuelito;2016;15 a 17;Mujer;0
Tunjuelito;2016;18 a 19;Mujer;0
Tunjuelito;2016;20 a 24;Mujer;0
Tunjuelito;2016;25 a 29;Mujer;0
Tunjuelito;2016;30 a 34;Mujer;1
Tunjuelito;2016;35 a 39;Mujer;1
Tunjuelito;2016;40 a 44;Mujer;0
Tunjuelito;2016;45 a 49;Mujer;0
Tunjuelito;2016;50 a 54;Mujer;1
Tunjuelito;2016;55 a 59;Mujer;0
Tunjuelito;2016;60 a 64;Mujer;0
Tunjuelito;2016;65 a 69;Mujer;0
Tunjuelito;2016;70 a 74;Mujer;0
Tunjuelito;2016;75 a 79;Mujer;0
Tunjuelito;2016;80 y más;Mujer;0
Tunjuelito;2016;Todos los grupos;Mujer;3
Bosa;2016;05 a 09;Hombre;0
Bosa;2016;10 a 14;Hombre;0
Bosa;2016;15 a 17;Hombre;0
Bosa;2016;18 a 19;Hombre;0
Bosa;2016;20 a 24;Hombre;5
Bosa;2016;25 a 29;Hombre;2
Bosa;2016;30 a 34;Hombre;1
Bosa;2016;35 a 39;Hombre;2
Bosa;2016;40 a 44;Hombre;2
Bosa;2016;45 a 49;Hombre;0
Bosa;2016;50 a 54;Hombre;0
Bosa;2016;55 a 59;Hombre;0
Bosa;2016;60 a 64;Hombre;0
Bosa;2016;65 a 69;Hombre;0
Bosa;2016;70 a 74;Hombre;0
Bosa;2016;75 a 79;Hombre;0
Bosa;2016;80 y más;Hombre;0
Bosa;2016;Todos los grupos;Hombre;12
Bosa;2016;05 a 09;Mujer;0
Bosa;2016;10 a 14;Mujer;1
Bosa;2016;15 a 17;Mujer;3
Bosa;2016;18 a 19;Mujer;0
Bosa;2016;20 a 24;Mujer;0
Bosa;2016;25 a 29;Mujer;0
Bosa;2016;30 a 34;Mujer;0
Bosa;2016;35 a 39;Mujer;0
Bosa;2016;40 a 44;Mujer;0
Bosa;2016;45 a 49;Mujer;0
Bosa;2016;50 a 54;Mujer;1
Bosa;2016;55 a 59;Mujer;0
Bosa;2016;60 a 64;Mujer;0
Bosa;2016;65 a 69;Mujer;0
Bosa;2016;70 a 74;Mujer;0
Bosa;2016;75 a 79;Mujer;0
Bosa;2016;80 y más;Mujer;0
Bosa;2016;Todos los grupos;Mujer;5
Kennedy;2016;05 a 09;Hombre;0
Kennedy;2016;10 a 14;Hombre;2
Kennedy;2016;15 a 17;Hombre;2
Kennedy;2016;18 a 19;Hombre;0
Kennedy;2016;20 a 24;Hombre;6
Kennedy;2016;25 a 29;Hombre;7
Kennedy;2016;30 a 34;Hombre;3
Kennedy;2016;35 a 39;Hombre;2
Kennedy;2016;40 a 44;Hombre;6
Kennedy;2016;45 a 49;Hombre;5
Kennedy;2016;50 a 54;Hombre;2
Kennedy;2016;55 a 59;Hombre;3
Kennedy;2016;60 a 64;Hombre;2
Kennedy;2016;65 a 69;Hombre;0
Kennedy;2016;70 a 74;Hombre;0
Kennedy;2016;75 a 79;Hombre;1
Kennedy;2016;80 y más;Hombre;2
Kennedy;2016;Todos los grupos;Hombre;43
Kennedy;2016;05 a 09;Mujer;0
Kennedy;2016;10 a 14;Mujer;1
Kennedy;2016;15 a 17;Mujer;0
Kennedy;2016;18 a 19;Mujer;1
Kennedy;2016;20 a 24;Mujer;2
Kennedy;2016;25 a 29;Mujer;1
Kennedy;2016;30 a 34;Mujer;1
Kennedy;2016;35 a 39;Mujer;0
Kennedy;2016;40 a 44;Mujer;1
Kennedy;2016;45 a 49;Mujer;1
Kennedy;2016;50 a 54;Mujer;1
Kennedy;2016;55 a 59;Mujer;0
Kennedy;2016;60 a 64;Mujer;0
Kennedy;2016;65 a 69;Mujer;1
Kennedy;2016;70 a 74;Mujer;0
Kennedy;2016;75 a 79;Mujer;0
Kennedy;2016;80 y más;Mujer;0
Kennedy;2016;Todos los grupos;Mujer;10
Fontibón;2016;05 a 09;Hombre;0
Fontibón;2016;10 a 14;Hombre;1
Fontibón;2016;15 a 17;Hombre;0
Fontibón;2016;18 a 19;Hombre;1
Fontibón;2016;20 a 24;Hombre;2
Fontibón;2016;25 a 29;Hombre;1
Fontibón;2016;30 a 34;Hombre;1
Fontibón;2016;35 a 39;Hombre;1
Fontibón;2016;40 a 44;Hombre;1
Fontibón;2016;45 a 49;Hombre;0
Fontibón;2016;50 a 54;Hombre;1
Fontibón;2016;55 a 59;Hombre;0
Fontibón;2016;60 a 64;Hombre;1
Fontibón;2016;65 a 69;Hombre;0
Fontibón;2016;70 a 74;Hombre;1
Fontibón;2016;75 a 79;Hombre;0
Fontibón;2016;80 y más;Hombre;0
Fontibón;2016;Todos los grupos;Hombre;11
Fontibón;2016;05 a 09;Mujer;0
Fontibón;2016;10 a 14;Mujer;0
Fontibón;2016;15 a 17;Mujer;0
Fontibón;2016;18 a 19;Mujer;0
Fontibón;2016;20 a 24;Mujer;0
Fontibón;2016;25 a 29;Mujer;0
Fontibón;2016;30 a 34;Mujer;0
Fontibón;2016;35 a 39;Mujer;0
Fontibón;2016;40 a 44;Mujer;0
Fontibón;2016;45 a 49;Mujer;0
Fontibón;2016;50 a 54;Mujer;0
Fontibón;2016;55 a 59;Mujer;0
Fontibón;2016;60 a 64;Mujer;0
Fontibón;2016;65 a 69;Mujer;0
Fontibón;2016;70 a 74;Mujer;0
Fontibón;2016;75 a 79;Mujer;0
Fontibón;2016;80 y más;Mujer;0
Fontibón;2016;Todos los grupos;Mujer;0
Engativá;2016;05 a 09;Hombre;0
Engativá;2016;10 a 14;Hombre;0
Engativá;2016;15 a 17;Hombre;1
Engativá;2016;18 a 19;Hombre;0
Engativá;2016;20 a 24;Hombre;2
Engativá;2016;25 a 29;Hombre;1
Engativá;2016;30 a 34;Hombre;1
Engativá;2016;35 a 39;Hombre;2
Engativá;2016;40 a 44;Hombre;1
Engativá;2016;45 a 49;Hombre;3
Engativá;2016;50 a 54;Hombre;1
Engativá;2016;55 a 59;Hombre;3
Engativá;2016;60 a 64;Hombre;1
Engativá;2016;65 a 69;Hombre;1
Engativá;2016;70 a 74;Hombre;0
Engativá;2016;75 a 79;Hombre;0
Engativá;2016;80 y más;Hombre;2
Engativá;2016;Todos los grupos;Hombre;19
Engativá;2016;05 a 09;Mujer;0
Engativá;2016;10 a 14;Mujer;1
Engativá;2016;15 a 17;Mujer;0
Engativá;2016;18 a 19;Mujer;0
Engativá;2016;20 a 24;Mujer;2
Engativá;2016;25 a 29;Mujer;0
Engativá;2016;30 a 34;Mujer;0
Engativá;2016;35 a 39;Mujer;0
Engativá;2016;40 a 44;Mujer;0
Engativá;2016;45 a 49;Mujer;0
Engativá;2016;50 a 54;Mujer;0
Engativá;2016;55 a 59;Mujer;0
Engativá;2016;60 a 64;Mujer;0
Engativá;2016;65 a 69;Mujer;0
Engativá;2016;70 a 74;Mujer;0
Engativá;2016;75 a 79;Mujer;0
Engativá;2016;80 y más;Mujer;0
Engativá;2016;Todos los grupos;Mujer;3
Suba;2016;05 a 09;Hombre;0
Suba;2016;10 a 14;Hombre;1
Suba;2016;15 a 17;Hombre;1
Suba;2016;18 a 19;Hombre;0
Suba;2016;20 a 24;Hombre;4
Suba;2016;25 a 29;Hombre;6
Suba;2016;30 a 34;Hombre;4
Suba;2016;35 a 39;Hombre;4
Suba;2016;40 a 44;Hombre;2
Suba;2016;45 a 49;Hombre;4
Suba;2016;50 a 54;Hombre;4
Suba;2016;55 a 59;Hombre;1
Suba;2016;60 a 64;Hombre;0
Suba;2016;65 a 69;Hombre;1
Suba;2016;70 a 74;Hombre;1
Suba;2016;75 a 79;Hombre;0
Suba;2016;80 y más;Hombre;0
Suba;2016;Todos los grupos;Hombre;33
Suba;2016;05 a 09;Mujer;0
Suba;2016;10 a 14;Mujer;2
Suba;2016;15 a 17;Mujer;0
Suba;2016;18 a 19;Mujer;1
Suba;2016;20 a 24;Mujer;1
Suba;2016;25 a 29;Mujer;1
Suba;2016;30 a 34;Mujer;2
Suba;2016;35 a 39;Mujer;1
Suba;2016;40 a 44;Mujer;0
Suba;2016;45 a 49;Mujer;0
Suba;2016;50 a 54;Mujer;0
Suba;2016;55 a 59;Mujer;0
Suba;2016;60 a 64;Mujer;2
Suba;2016;65 a 69;Mujer;0
Suba;2016;70 a 74;Mujer;0
Suba;2016;75 a 79;Mujer;0
Suba;2016;80 y más;Mujer;0
Suba;2016;Todos los grupos;Mujer;10
Teusaquillo;2016;05 a 09;Hombre;0
Teusaquillo;2016;10 a 14;Hombre;0
Teusaquillo;2016;15 a 17;Hombre;0
Teusaquillo;2016;18 a 19;Hombre;1
Teusaquillo;2016;20 a 24;Hombre;1
Teusaquillo;2016;25 a 29;Hombre;2
Teusaquillo;2016;30 a 34;Hombre;2
Teusaquillo;2016;35 a 39;Hombre;0
Teusaquillo;2016;40 a 44;Hombre;0
Teusaquillo;2016;45 a 49;Hombre;0
Teusaquillo;2016;50 a 54;Hombre;0
Teusaquillo;2016;55 a 59;Hombre;0
Teusaquillo;2016;60 a 64;Hombre;2
Teusaquillo;2016;65 a 69;Hombre;0
Teusaquillo;2016;70 a 74;Hombre;0
Teusaquillo;2016;75 a 79;Hombre;0
Teusaquillo;2016;80 y más;Hombre;0
Teusaquillo;2016;Todos los grupos;Hombre;8
Teusaquillo;2016;05 a 09;Mujer;0
Teusaquillo;2016;10 a 14;Mujer;0
Teusaquillo;2016;15 a 17;Mujer;0
Teusaquillo;2016;18 a 19;Mujer;0
Teusaquillo;2016;20 a 24;Mujer;2
Teusaquillo;2016;25 a 29;Mujer;0
Teusaquillo;2016;30 a 34;Mujer;0
Teusaquillo;2016;35 a 39;Mujer;0
Teusaquillo;2016;40 a 44;Mujer;0
Teusaquillo;2016;45 a 49;Mujer;0
Teusaquillo;2016;50 a 54;Mujer;0
Teusaquillo;2016;55 a 59;Mujer;0
Teusaquillo;2016;60 a 64;Mujer;0
Teusaquillo;2016;65 a 69;Mujer;0
Teusaquillo;2016;70 a 74;Mujer;0
Teusaquillo;2016;75 a 79;Mujer;0
Teusaquillo;2016;80 y más;Mujer;0
Teusaquillo;2016;Todos los grupos;Mujer;2
Barrios Unidos;2016;05 a 09;Hombre;0
Barrios Unidos;2016;10 a 14;Hombre;0
Barrios Unidos;2016;15 a 17;Hombre;1
Barrios Unidos;2016;18 a 19;Hombre;0
Barrios Unidos;2016;20 a 24;Hombre;1
Barrios Unidos;2016;25 a 29;Hombre;1
Barrios Unidos;2016;30 a 34;Hombre;2
Barrios Unidos;2016;35 a 39;Hombre;0
Barrios Unidos;2016;40 a 44;Hombre;0
Barrios Unidos;2016;45 a 49;Hombre;0
Barrios Unidos;2016;50 a 54;Hombre;0
Barrios Unidos;2016;55 a 59;Hombre;0
Barrios Unidos;2016;60 a 64;Hombre;0
Barrios Unidos;2016;65 a 69;Hombre;0
Barrios Unidos;2016;70 a 74;Hombre;1
Barrios Unidos;2016;75 a 79;Hombre;0
Barrios Unidos;2016;80 y más;Hombre;0
Barrios Unidos;2016;Todos los grupos;Hombre;6
Barrios Unidos;2016;05 a 09;Mujer;0
Barrios Unidos;2016;10 a 14;Mujer;0
Barrios Unidos;2016;15 a 17;Mujer;0
Barrios Unidos;2016;18 a 19;Mujer;1
Barrios Unidos;2016;20 a 24;Mujer;0
Barrios Unidos;2016;25 a 29;Mujer;0
Barrios Unidos;2016;30 a 34;Mujer;0
Barrios Unidos;2016;35 a 39;Mujer;0
Barrios Unidos;2016;40 a 44;Mujer;0
Barrios Unidos;2016;45 a 49;Mujer;0
Barrios Unidos;2016;50 a 54;Mujer;0
Barrios Unidos;2016;55 a 59;Mujer;0
Barrios Unidos;2016;60 a 64;Mujer;0
Barrios Unidos;2016;65 a 69;Mujer;0
