localidad;year;grupo_de_edad;sexo;casos;grupo_etario;poblacion;tasa_por_100000
barrios unidos;2015;Todos los grupos;Mujer;1;;125105.0;0.7993285640062349
los martires;2015;05 a 09;Hombre;0;Niño;;
los martires;2015;10 a 14;Hombre;0;Niño;;
los martires;2015;15 a 17;Hombre;0;Joven;;
los martires;2015;18 a 19;Hombre;0;Joven;;
los martires;2015;20 a 24;Hombre;1;Joven;;
los martires;2015;25 a 29;Hombre;0;Adulto;;
los martires;2015;30 a 34;Hombre;0;Adulto;;
los martires;2015;35 a 39;Hombre;0;Adulto;;
los martires;2015;40 a 44;Hombre;0;Adulto;;
los martires;2015;45 a 49;Hombre;0;Adulto;;
los martires;2015;50 a 54;Hombre;0;Adulto;;
los martires;2015;55 a 59;Hombre;0;Adulto;;
los martires;2015;60 a 64;Hombre;0;Adulto Mayor;;
los martires;2015;65 a 69;Hombre;1;Adulto Mayor;;
los martires;2015;70 a 74;Hombre;0;Adulto Mayor;;
los martires;2015;75 a 79;Hombre;0;Adulto Mayor;;
los martires;2015;80 y más;Hombre;0;Adulto Mayor;;
los martires;2015;Todos los grupos;Hombre;2;;49840.0;4.012841091492777
los martires;2015;05 a 09;Mujer;0;Niño;;
los martires;2015;10 a 14;Mujer;1;Niño;;
los martires;2015;15 a 17;Mujer;0;Joven;;
los martires;2015;18 a 19;Mujer;0;Joven;;
los martires;2015;20 a 24;Mujer;0;Joven;;
los martires;2015;25 a 29;Mujer;0;Adulto;;
los martires;2015;30 a 34;Mujer;0;Adulto;;
los martires;2015;35 a 39;Mujer;1;Adulto;;
los martires;2015;40 a 44;Mujer;0;Adulto;;
los martires;2015;45 a 49;Mujer;0;Adulto;;
los martires;2015;50 a 54;Mujer;0;Adulto;;
los martires;2015;55 a 59;Mujer;0;Adulto;;
los martires;2015;60 a 64;Mujer;0;Adulto Mayor;;
los martires;2015;65 a 69;Mujer;0;Adulto Mayor;;
los martires;2015;70 a 74;Mujer;0;Adulto Mayor;;
los martires;2015;75 a 79;Mujer;0;Adulto Mayor;;
los martires;2015;80 y más;Mujer;0;Adulto Mayor;;
los martires;2015;Todos los grupos;Mujer;2;;48918.0;4.0884745901304225
antonio narino;2015;05 a 09;Hombre;0;Niño;;
antonio narino;2015;10 a 14;Hombre;0;Niño;;
antonio narino;2015;15 a 17;Hombre;0;Joven;;
antonio narino;2015;18 a 19;Hombre;1;Joven;;
antonio narino;2015;20 a 24;Hombre;0;Joven;;
antonio narino;2015;25 a 29;Hombre;0;Adulto;;
antonio narino;2015;30 a 34;Hombre;0;Adulto;;
antonio narino;2015;35 a 39;Hombre;0;Adulto;;
antonio narino;2015;40 a 44;Hombre;0;Adulto;;
antonio narino;2015;45 a 49;Hombre;0;Adulto;;
antonio narino;2015;50 a 54;Hombre;0;Adulto;;
antonio narino;2015;55 a 59;Hombre;0;Adulto;;
antonio narino;2015;60 a 64;Hombre;0;Adulto Mayor;;
antonio narino;2015;65 a 69;Hombre;0;Adulto Mayor;;
antonio narino;2015;70 a 74;Hombre;0;Adulto Mayor;;
antonio narino;2015;75 a 79;Hombre;0;Adulto Mayor;;
antonio narino;2015;80 y más;Hombre;2;Adulto Mayor;;
antonio narino;2015;Todos los grupos;Hombre;3;;53103.0;5.649398339076888
antonio narino;2015;05 a 09;Mujer;0;Niño;;
antonio narino;2015;10 a 14;Mujer;0;Niño;;
antonio narino;2015;15 a 17;Mujer;0;Joven;;
antonio narino;2015;18 a 19;Mujer;0;Joven;;
antonio narino;2015;20 a 24;Mujer;0;Joven;;
antonio narino;2015;25 a 29;Mujer;0;Adulto;;
antonio narino;2015;30 a 34;Mujer;0;Adulto;;
antonio narino;2015;35 a 39;Mujer;0;Adulto;;
antonio narino;2015;40 a 44;Mujer;0;Adulto;;
antonio narino;2015;45 a 49;Mujer;0;Adulto;;
antonio narino;2015;50 a 54;Mujer;0;Adulto;;
antonio narino;2015;55 a 59;Mujer;0;Adulto;;
antonio narino;2015;60 a 64;Mujer;0;Adulto Mayor;;
antonio narino;2015;65 a 69;Mujer;0;Adulto Mayor;;
antonio narino;2015;70 a 74;Mujer;0;Adulto Mayor;;
antonio narino;2015;75 a 79;Mujer;0;Adulto Mayor;;
antonio narino;2015;80 y más;Mujer;0;Adulto Mayor;;
antonio narino;2015;Todos los grupos;Mujer;0;;55838.0;0.0
puente aranda;2015;05 a 09;Hombre;0;Niño;;
puente aranda;2015;10 a 14;Hombre;1;Niño;;
puente aranda;2015;15 a 17;Hombre;0;Joven;;
puente aranda;2015;18 a 19;Hombre;0;Joven;;
puente aranda;2015;20 a 24;Hombre;0;Joven;;
puente aranda;2015;25 a 29;Hombre;2;Adulto;;
puente aranda;2015;30 a 34;Hombre;0;Adulto;;
puente aranda;2015;35 a 39;Hombre;1;Adulto;;
puente aranda;2015;40 a 44;Hombre;0;Adulto;;
puente aranda;2015;45 a 49;Hombre;0;Adulto;;
puente aranda;2015;50 a 54;Hombre;0;Adulto;;
puente aranda;2015;55 a 59;Hombre;1;Adulto;;
puente aranda;2015;60 a 64;Hombre;0;Adulto Mayor;;
puente aranda;2015;65 a 69;Hombre;1;Adulto Mayor;;
puente aranda;2015;70 a 74;Hombre;0;Adulto Mayor;;
puente aranda;2015;75 a 79;Hombre;0;Adulto Mayor;;
puente aranda;2015;80 y más;Hombre;0;Adulto Mayor;;
puente aranda;2015;Todos los grupos;Hombre;6;;127204.0;4.716832803999874
puente aranda;2015;05 a 09;Mujer;0;Niño;;
puente aranda;2015;10 a 14;Mujer;0;Niño;;
puente aranda;2015;15 a 17;Mujer;0;Joven;;
puente aranda;2015;18 a 19;Mujer;0;Joven;;
puente aranda;2015;20 a 24;Mujer;0;Joven;;
puente aranda;2015;25 a 29;Mujer;0;Adulto;;
puente aranda;2015;30 a 34;Mujer;0;Adulto;;
puente aranda;2015;35 a 39;Mujer;0;Adulto;;
puente aranda;2015;40 a 44;Mujer;1;Adulto;;
puente aranda;2015;45 a 49;Mujer;0;Adulto;;
puente aranda;2015;50 a 54;Mujer;1;Adulto;;
puente aranda;2015;55 a 59;Mujer;1;Adulto;;
puente aranda;2015;60 a 64;Mujer;0;Adulto Mayor;;
puente aranda;2015;65 a 69;Mujer;0;Adulto Mayor;;
puente aranda;2015;70 a 74;Mujer;0;Adulto Mayor;;
puente aranda;2015;75 a 79;Mujer;0;Adulto Mayor;;
puente aranda;2015;80 y más;Mujer;0;Adulto Mayor;;
puente aranda;2015;Todos los grupos;Mujer;3;;131210.0;2.2864110967151894
la candelaria;2015;05 a 09;Hombre;0;Niño;;
la candelaria;2015;10 a 14;Hombre;0;Niño;;
la candelaria;2015;15 a 17;Hombre;0;Joven;;
la candelaria;2015;18 a 19;Hombre;0;Joven;;
la candelaria;2015;20 a 24;Hombre;1;Joven;;
la candelaria;2015;25 a 29;Hombre;0;Adulto;;
la candelaria;2015;30 a 34;Hombre;0;Adulto;;
la candelaria;2015;35 a 39;Hombre;0;Adulto;;
la candelaria;2015;40 a 44;Hombre;0;Adulto;;
la candelaria;2015;45 a 49;Hombre;0;Adulto;;
la candelaria;2015;50 a 54;Hombre;0;Adulto;;
la candelaria;2015;55 a 59;Hombre;0;Adulto;;
la candelaria;2015;60 a 64;Hombre;0;Adulto Mayor;;
la candelaria;2015;65 a 69;Hombre;0;Adulto Mayor;;
la candelaria;2015;70 a 74;Hombre;0;Adulto Mayor;;
la candelaria;2015;75 a 79;Hombre;0;Adulto Mayor;;
la candelaria;2015;80 y más;Hombre;0;Adulto Mayor;;
la candelaria;2015;Todos los grupos;Hombre;1;;12799.0;7.8131103992499416
la candelaria;2015;05 a 09;Mujer;0;Niño;;
la candelaria;2015;10 a 14;Mujer;0;Niño;;
la candelaria;2015;15 a 17;Mujer;0;Joven;;
la candelaria;2015;18 a 19;Mujer;0;Joven;;
la candelaria;2015;20 a 24;Mujer;0;Joven;;
la candelaria;2015;25 a 29;Mujer;0;Adulto;;
la candelaria;2015;30 a 34;Mujer;0;Adulto;;
la candelaria;2015;35 a 39;Mujer;0;Adulto;;
la candelaria;2015;40 a 44;Mujer;0;Adulto;;
la candelaria;2015;45 a 49;Mujer;0;Adulto;;
la candelaria;2015;50 a 54;Mujer;0;Adulto;;
la candelaria;2015;55 a 59;Mujer;0;Adulto;;
la candelaria;2015;60 a 64;Mujer;0;Adulto Mayor;;
la candelaria;2015;65 a 69;Mujer;0;Adulto Mayor;;
la candelaria;2015;70 a 74;Mujer;0;Adulto Mayor;;
la candelaria;2015;75 a 79;Mujer;0;Adulto Mayor;;
la candelaria;2015;80 y más;Mujer;0;Adulto Mayor;;
la candelaria;2015;Todos los grupos;Mujer;0;;11297.0;0.0
rafael uribe uribe;2015;05 a 09;Hombre;0;Niño;;
rafael uribe uribe;2015;10 a 14;Hombre;2;Niño;;
rafael uribe uribe;2015;15 a 17;Hombre;2;Joven;;
rafael uribe uribe;2015;18 a 19;Hombre;1;Joven;;
rafael uribe uribe;2015;20 a 24;Hombre;1;Joven;;
rafael uribe uribe;2015;25 a 29;Hombre;1;Adulto;;
rafael uribe uribe;2015;30 a 34;Hombre;1;Adulto;;
rafael uribe uribe;2015;35 a 39;Hombre;1;Adulto;;
rafael uribe uribe;2015;40 a 44;Hombre;2;Adulto;;
rafael uribe uribe;2015;45 a 49;Hombre;0;Adulto;;
rafael uribe uribe;2015;50 a 54;Hombre;2;Adulto;;
rafael uribe uribe;2015;55 a 59;Hombre;2;Adulto;;
rafael uribe uribe;2015;60 a 64;Hombre;1;Adulto Mayor;;
rafael uribe uribe;2015;65 a 69;Hombre;0;Adulto Mayor;;
rafael uribe uribe;2015;70 a 74;Hombre;0;Adulto Mayor;;
rafael uribe uribe;2015;75 a 79;Hombre;0;Adulto Mayor;;
rafael uribe uribe;2015;80 y más;Hombre;16;Adulto Mayor;;
rafael uribe uribe;2015;Todos los grupos;Hombre;0;;184837.0;0.0
rafael uribe uribe;2015;05 a 09;Mujer;0;Niño;;
rafael uribe uribe;2015;10 a 14;Mujer;0;Niño;;
rafael uribe uribe;2015;15 a 17;Mujer;1;Joven;;
rafael uribe uribe;2015;18 a 19;Mujer;0;Joven;;
rafael uribe uribe;2015;20 a 24;Mujer;0;Joven;;
rafael uribe uribe;2015;25 a 29;Mujer;1;Adulto;;
rafael uribe uribe;2015;30 a 34;Mujer;0;Adulto;;
rafael uribe uribe;2015;35 a 39;Mujer;0;Adulto;;
rafael uribe uribe;2015;40 a 44;Mujer;0;Adulto;;
rafael uribe uribe;2015;45 a 49;Mujer;1;Adulto;;
rafael uribe uribe;2015;50 a 54;Mujer;0;Adulto;;
rafael uribe uribe;2015;55 a 59;Mujer;0;Adulto;;
rafael uribe uribe;2015;60 a 64;Mujer;0;Adulto Mayor;;
rafael uribe uribe;2015;65 a 69;Mujer;0;Adulto Mayor;;
rafael uribe uribe;2015;70 a 74;Mujer;0;Adulto Mayor;;
rafael uribe uribe;2015;75 a 79;Mujer;0;Adulto Mayor;;
rafael uribe uribe;2015;80 y más;Mujer;0;Adulto Mayor;;
rafael uribe uribe;2015;Todos los grupos;Mujer;3;;190270.0;1.5767067850948653
ciudad bolivar;2015;05 a 09;Hombre;0;Niño;;
ciudad bolivar;2015;10 a 14;Hombre;0;Niño;;
ciudad bolivar;2015;15 a 17;Hombre;4;Joven;;
ciudad bolivar;2015;18 a 19;Hombre;2;Joven;;
ciudad bolivar;2015;20 a 24;Hombre;6;Joven;;
ciudad bolivar;2015;25 a 29;Hombre;5;Adulto;;
ciudad bolivar;2015;30 a 34;Hombre;1;Adulto;;
ciudad bolivar;2015;35 a 39;Hombre;2;Adulto;;
ciudad bolivar;2015;40 a 44;Hombre;1;Adulto;;
ciudad bolivar;2015;45 a 49;Hombre;3;Adulto;;
ciudad bolivar;2015;50 a 54;Hombre;2;Adulto;;
ciudad bolivar;2015;55 a 59;Hombre;0;Adulto;;
ciudad bolivar;2015;60 a 64;Hombre;1;Adulto Mayor;;
ciudad bolivar;2015;65 a 69;Hombre;1;Adulto Mayor;;
ciudad bolivar;2015;70 a 74;Hombre;0;Adulto Mayor;;
ciudad bolivar;2015;75 a 79;Hombre;1;Adulto Mayor;;
ciudad bolivar;2015;80 y más;Hombre;0;Adulto Mayor;;
ciudad bolivar;2015;Todos los grupos;Hombre;29;;336796.0;8.610553569519828
ciudad bolivar;2015;05 a 09;Mujer;0;Niño;;
ciudad bolivar;2015;10 a 14;Mujer;1;Niño;;
ciudad bolivar;2015;15 a 17;Mujer;1;Joven;;
ciudad bolivar;2015;18 a 19;Mujer;1;Joven;;
ciudad bolivar;2015;20 a 24;Mujer;1;Joven;;
ciudad bolivar;2015;25 a 29;Mujer;0;Adulto;;
ciudad bolivar;2015;30 a 34;Mujer;0;Adulto;;
ciudad bolivar;2015;35 a 39;Mujer;2;Adulto;;
ciudad bolivar;2015;40 a 44;Mujer;0;Adulto;;
ciudad bolivar;2015;45 a 49;Mujer;0;Adulto;;
ciudad bolivar;2015;50 a 54;Mujer;1;Adulto;;
ciudad bolivar;2015;55 a 59;Mujer;0;Adulto;;
ciudad bolivar;2015;60 a 64;Mujer;0;Adulto Mayor;;
ciudad bolivar;2015;65 a 69;Mujer;0;Adulto Mayor;;
ciudad bolivar;2015;70 a 74;Mujer;0;Adulto Mayor;;
ciudad bolivar;2015;75 a 79;Mujer;0;Adulto Mayor;;
ciudad bolivar;2015;80 y más;Mujer;0;Adulto Mayor;;
ciudad bolivar;2015;Todos los grupos;Mujer;7;;351127.0;1.9935806702418213
sumapaz;2015;05 a 09;Hombre;0;Niño;;
sumapaz;2015;10 a 14;Hombre;0;Niño;;
sumapaz;2015;15 a 17;Hombre;0;Joven;;
sumapaz;2015;18 a 19;Hombre;0;Joven;;
sumapaz;2015;20 a 24;Hombre;0;Joven;;
sumapaz;2015;25 a 29;Hombre;0;Adulto;;
sumapaz;2015;30 a 34;Hombre;0;Adulto;;
sumapaz;2015;35 a 39;Hombre;0;Adulto;;
sumapaz;2015;40 a 44;Hombre;0;Adulto;;
sumapaz;2015;45 a 49;Hombre;0;Adulto;;
sumapaz;2015;50 a 54;Hombre;0;Adulto;;
sumapaz;2015;55 a 59;Hombre;0;Adulto;;
sumapaz;2015;60 a 64;Hombre;0;Adulto Mayor;;
sumapaz;2015;65 a 69;Hombre;0;Adulto Mayor;;
sumapaz;2015;70 a 74;Hombre;0;Adulto Mayor;;
sumapaz;2015;75 a 79;Hombre;0;Adulto Mayor;;
sumapaz;2015;80 y más;Hombre;0;Adulto Mayor;;
sumapaz;2015;Todos los grupos;Hombre;0;;3349.0;0.0
sumapaz;2015;05 a 09;Mujer;0;Niño;;
sumapaz;2015;10 a 14;Mujer;0;Niño;;
sumapaz;2015;15 a 17;Mujer;0;Joven;;
sumapaz;2015;18 a 19;Mujer;0;Joven;;
sumapaz;2015;20 a 24;Mujer;0;Joven;;
sumapaz;2015;25 a 29;Mujer;0;Adulto;;
sumapaz;2015;30 a 34;Mujer;0;Adulto;;
sumapaz;2015;35 a 39;Mujer;0;Adulto;;
sumapaz;2015;40 a 44;Mujer;0;Adulto;;
sumapaz;2015;45 a 49;Mujer;0;Adulto;;
sumapaz;2015;50 a 54;Mujer;0;Adulto;;
sumapaz;2015;55 a 59;Mujer;0;Adulto;;
sumapaz;2015;60 a 64;Mujer;0;Adulto Mayor;;
sumapaz;2015;65 a 69;Mujer;0;Adulto Mayor;;
sumapaz;2015;70 a 74;Mujer;0;Adulto Mayor;;
sumapaz;2015;75 a 79;Mujer;0;Adulto Mayor;;
sumapaz;2015;80 y más;Mujer;0;Adulto Mayor;;
sumapaz;2015;Todos los grupos;Mujer;0;;3111.0;0.0
distrito;2015;05 a 09;Hombre;0;Niño;;
distrito;2015;10 a 14;Hombre;5;Niño;;
distrito;2015;15 a 17;Hombre;11;Joven;;
distrito;2015;18 a 19;Hombre;14;Joven;;
distrito;2015;20 a 24;Hombre;38;Joven;;
distrito;2015;25 a 29;Hombre;26;Adulto;;
distrito;2015;30 a 34;Hombre;30;Adulto;;
distrito;2015;35 a 39;Hombre;22;Adulto;;
distrito;2015;40 a 44;Hombre;16;Adulto;;
distrito;2015;45 a 49;Hombre;22;Adulto;;
distrito;2015;50 a 54;Hombre;15;Adulto;;
distrito;2015;55 a 59;Hombre;13;Adulto;;
distrito;2015;60 a 64;Hombre;5;Adulto Mayor;;
distrito;2015;65 a 69;Hombre;11;Adulto Mayor;;
distrito;2015;70 a 74;Hombre;5;Adulto Mayor;;
distrito;2015;75 a 79;Hombre;4;Adulto Mayor;;
distrito;2015;80 y más;Hombre;4;Adulto Mayor;;
distrito;2015;Todos los grupos;Hombre;241;;3810013.0;6.32543773472689
distrito;2015;05 a 09;Mujer;0;Niño;;
distrito;2015;10 a 14;Mujer;4;Niño;;
distrito;2015;15 a 17;Mujer;4;Joven;;
distrito;2015;18 a 19;Mujer;5;Joven;;
distrito;2015;20 a 24;Mujer;10;Joven;;
distrito;2015;25 a 29;Mujer;10;Adulto;;
distrito;2015;30 a 34;Mujer;8;Adulto;;
distrito;2015;35 a 39;Mujer;7;Adulto;;
distrito;2015;40 a 44;Mujer;6;Adulto;;
distrito;2015;45 a 49;Mujer;3;Adulto;;
distrito;2015;50 a 54;Mujer;2;Adulto;;
distrito;2015;55 a 59;Mujer;3;Adulto;;
distrito;2015;60 a 64;Mujer;1;Adulto Mayor;;
distrito;2015;65 a 69;Mujer;3;Adulto Mayor;;
distrito;2015;70 a 74;Mujer;1;Adulto Mayor;;
distrito;2015;75 a 79;Mujer;0;Adulto Mayor;;
distrito;2015;80 y más;Mujer;2;Adulto Mayor;;
distrito;2015;Todos los grupos;Mujer;69;;4068770.0;1.6958441986153063
usaquen;2016;05 a 09;Hombre;0;Niño;;
usaquen;2016;10 a 14;Hombre;1;Niño;;
usaquen;2016;15 a 17;Hombre;0;Joven;;
usaquen;2016;18 a 19;Hombre;1;Joven;;
usaquen;2016;20 a 24;Hombre;5;Joven;;
usaquen;2016;25 a 29;Hombre;0;Adulto;;
usaquen;2016;30 a 34;Hombre;3;Adulto;;
usaquen;2016;35 a 39;Hombre;0;Adulto;;
usaquen;2016;40 a 44;Hombre;1;Adulto;;
usaquen;2016;45 a 49;Hombre;3;Adulto;;
usaquen;2016;50 a 54;Hombre;1;Adulto;;
usaquen;2016;55 a 59;Hombre;1;Adulto;;
usaquen;2016;60 a 64;Hombre;3;Adulto Mayor;;
usaquen;2016;65 a 69;Hombre;1;Adulto Mayor;;
usaquen;2016;70 a 74;Hombre;2;Adulto Mayor;;
usaquen;2016;75 a 79;Hombre;0;Adulto Mayor;;
usaquen;2016;80 y más;Hombre;3;Adulto Mayor;;
usaquen;2016;Todos los grupos;Hombre;25;;219459.0;11.391649465275973
usaquen;2016;05 a 09;Mujer;0;Niño;;
usaquen;2016;10 a 14;Mujer;0;Niño;;
usaquen;2016;15 a 17;Mujer;1;Joven;;
usaquen;2016;18 a 19;Mujer;0;Joven;;
usaquen;2016;20 a 24;Mujer;1;Joven;;
usaquen;2016;25 a 29;Mujer;0;Adulto;;
usaquen;2016;30 a 34;Mujer;0;Adulto;;
usaquen;2016;35 a 39;Mujer;1;Adulto;;
usaquen;2016;40 a 44;Mujer;1;Adulto;;
usaquen;2016;45 a 49;Mujer;2;Adulto;;
usaquen;2016;50 a 54;Mujer;1;Adulto;;
usaquen;2016;55 a 59;Mujer;0;Adulto;;
usaquen;2016;60 a 64;Mujer;0;Adulto Mayor;;
usaquen;2016;65 a 69;Mujer;1;Adulto Mayor;;
usaquen;2016;70 a 74;Mujer;0;Adulto Mayor;;
usaquen;2016;75 a 79;Mujer;1;Adulto Mayor;;
usaquen;2016;80 y más;Mujer;0;Adulto Mayor;;
usaquen;2016;Todos los grupos;Mujer;9;;253449.0;3.5510102624196587
chapinero;2016;05 a 09;Hombre;0;Niño;;
chapinero;2016;10 a 14;Hombre;0;Niño;;
chapinero;2016;15 a 17;Hombre;1;Joven;;
chapinero;2016;18 a 19;Hombre;0;Joven;;
chapinero;2016;20 a 24;Hombre;1;Joven;;
chapinero;2016;25 a 29;Hombre;2;Adulto;;
chapinero;2016;30 a 34;Hombre;1;Adulto;;
chapinero;2016;35 a 39;Hombre;2;Adulto;;
chapinero;2016;40 a 44;Hombre;1;Adulto;;
chapinero;2016;45 a 49;Hombre;0;Adulto;;
chapinero;2016;50 a 54;Hombre;1;Adulto;;
chapinero;2016;55 a 59;Hombre;0;Adulto;;
chapinero;2016;60 a 64;Hombre;0;Adulto Mayor;;
chapinero;2016;65 a 69;Hombre;0;Adulto Mayor;;
chapinero;2016;70 a 74;Hombre;0;Adulto Mayor;;
chapinero;2016;75 a 79;Hombre;1;Adulto Mayor;;
chapinero;2016;80 y más;Hombre;0;Adulto Mayor;;
chapinero;2016;Todos los grupos;Hombre;10;;60502.0;16.528379227132987
chapinero;2016;05 a 09;Mujer;0;Niño;;
chapinero;2016;10 a 14;Mujer;0;Niño;;
chapinero;2016;15 a 17;Mujer;0;Joven;;
chapinero;2016;18 a 19;Mujer;1;Joven;;
chapinero;2016;20 a 24;Mujer;0;Joven;;
chapinero;2016;25 a 29;Mujer;0;Adulto;;
chapinero;2016;30 a 34;Mujer;0;Adulto;;
chapinero;2016;35 a 39;Mujer;0;Adulto;;
chapinero;2016;40 a 44;Mujer;0;Adulto;;
chapinero;2016;45 a 49;Mujer;0;Adulto;;
chapinero;2016;50 a 54;Mujer;1;Adulto;;
chapinero;2016;55 a 59;Mujer;0;Adulto;;
chapinero;2016;60 a 64;Mujer;0;Adulto Mayor;;
chapinero;2016;65 a 69;Mujer;0;Adulto Mayor;;
chapinero;2016;70 a 74;Mujer;0;Adulto Mayor;;
chapinero;2016;75 a 79;Mujer;0;Adulto Mayor;;
chapinero;2016;80 y más;Mujer;0;Adulto Mayor;;
chapinero;2016;Todos los grupos;Mujer;2;;66449.0;3.0098270854339417
santa fe;2016;05 a 09;Hombre;0;Niño;;
santa fe;2016;10 a 14;Hombre;0;Niño;;
santa fe;2016;15 a 17;Hombre;0;Joven;;
santa fe;2016;18 a 19;Hombre;0;Joven;;
santa fe;2016;20 a 24;Hombre;2;Joven;;
santa fe;2016;25 a 29;Hombre;1;Adulto;;
santa fe;2016;30 a 34;Hombre;0;Adulto;;
santa fe;2016;35 a 39;Hombre;0;Adulto;;
santa fe;2016;40 a 44;Hombre;0;Adulto;;
santa fe;2016;45 a 49;Hombre;0;Adulto;;
santa fe;2016;50 a 54;Hombre;0;Adulto;;
santa fe;2016;55 a 59;Hombre;0;Adulto;;
santa fe;2016;60 a 64;Hombre;0;Adulto Mayor;;
santa fe;2016;65 a 69;Hombre;0;Adulto Mayor;;
santa fe;2016;70 a 74;Hombre;0;Adulto Mayor;;
santa fe;2016;75 a 79;Hombre;0;Adulto Mayor;;
santa fe;2016;80 y más;Hombre;0;Adulto Mayor;;
santa fe;2016;Todos los grupos;Hombre;3;;48702.0;6.159911297277319
santa fe;2016;05 a 09;Mujer;0;Niño;;
santa fe;2016;10 a 14;Mujer;0;Niño;;
santa fe;2016;15 a 17;Mujer;0;Joven;;
santa fe;2016;18 a 19;Mujer;0;Joven;;
santa fe;2016;20 a 24;Mujer;0;Joven;;
santa fe;2016;25 a 29;Mujer;0;Adulto;;
santa fe;2016;30 a 34;Mujer;0;Adulto;;
santa fe;2016;35 a 39;Mujer;0;Adulto;;
santa fe;2016;40 a 44;Mujer;0;Adulto;;
santa fe;2016;45 a 49;Mujer;0;Adulto;;
santa fe;2016;50 a 54;Mujer;0;Adulto;;
santa fe;2016;55 a 59;Mujer;0;Adulto;;
santa fe;2016;60 a 64;Mujer;0;Adulto Mayor;;
santa fe;2016;65 a 69;Mujer;0;Adulto Mayor;;
santa fe;2016;70 a 74;Mujer;0;Adulto Mayor;;
santa fe;2016;75 a 79;Mujer;0;Adulto Mayor;;
santa fe;2016;80 y más;Mujer;0;Adulto Mayor;;
santa fe;2016;Todos los grupos;Mujer;0;;47832.0;0.0
san cristobal;2016;05 a 09;Hombre;0;Niño;;
san cristobal;2016;10 a 14;Hombre;0;Niño;;
san cristobal;2016;15 a 17;Hombre;1;Joven;;
san cristobal;2016;18 a 19;Hombre;1;Joven;;
san cristobal;2016;20 a 24;Hombre;2;Joven;;
san cristobal;2016;25 a 29;Hombre;2;Adulto;;
san cristobal;2016;30 a 34;Hombre;1;Adulto;;
san cristobal;2016;35 a 39;Hombre;1;Adulto;;
san cristobal;2016;40 a 44;Hombre;1;Adulto;;
san cristobal;2016;45 a 49;Hombre;2;Adulto;;
san cristobal;2016;50 a 54;Hombre;0;Adulto;;
san cristobal;2016;55 a 59;Hombre;1;Adulto;;
san cristobal;2016;60 a 64;Hombre;1;Adulto Mayor;;
san cristobal;2016;65 a 69;Hombre;0;Adulto Mayor;;
san cristobal;2016;70 a 74;Hombre;1;Adulto Mayor;;
san cristobal;2016;75 a 79;Hombre;0;Adulto Mayor;;
san cristobal;2016;80 y más;Hombre;0;Adulto Mayor;;
san cristobal;2016;Todos los grupos;Hombre;14;;192514.0;7.272198385571959
san cristobal;2016;05 a 09;Mujer;0;Niño;;
san cristobal;2016;10 a 14;Mujer;0;Niño;;
san cristobal;2016;15 a 17;Mujer;1;Joven;;
san cristobal;2016;18 a 19;Mujer;0;Joven;;
san cristobal;2016;20 a 24;Mujer;3;Joven;;
san cristobal;2016;25 a 29;Mujer;2;Adulto;;
san cristobal;2016;30 a 34;Mujer;0;Adulto;;
san cristobal;2016;35 a 39;Mujer;1;Adulto;;
san cristobal;2016;40 a 44;Mujer;0;Adulto;;
san cristobal;2016;45 a 49;Mujer;0;Adulto;;
san cristobal;2016;50 a 54;Mujer;0;Adulto;;
san cristobal;2016;55 a 59;Mujer;0;Adulto;;
san cristobal;2016;60 a 64;Mujer;0;Adulto Mayor;;
san cristobal;2016;65 a 69;Mujer;0;Adulto Mayor;;
san cristobal;2016;70 a 74;Mujer;0;Adulto Mayor;;
san cristobal;2016;75 a 79;Mujer;0;Adulto Mayor;;
san cristobal;2016;80 y más;Mujer;0;Adulto Mayor;;
san cristobal;2016;Todos los grupos;Mujer;7;;203869.0;3.433577444339257
usme;2016;05 a 09;Hombre;0;Niño;;
usme;2016;10 a 14;Hombre;1;Niño;;
usme;2016;15 a 17;Hombre;3;Joven;;
usme;2016;18 a 19;Hombre;1;Joven;;
usme;2016;20 a 24;Hombre;5;Joven;;
usme;2016;25 a 29;Hombre;3;Adulto;;
usme;2016;30 a 34;Hombre;2;Adulto;;
usme;2016;35 a 39;Hombre;0;Adulto;;
usme;2016;40 a 44;Hombre;1;Adulto;;
usme;2016;45 a 49;Hombre;2;Adulto;;
usme;2016;50 a 54;Hombre;1;Adulto;;
usme;2016;55 a 59;Hombre;0;Adulto;;
usme;2016;60 a 64;Hombre;1;Adulto Mayor;;
usme;2016;65 a 69;Hombre;0;Adulto Mayor;;
usme;2016;70 a 74;Hombre;0;Adulto Mayor;;
usme;2016;75 a 79;Hombre;0;Adulto Mayor;;
usme;2016;80 y más;Hombre;1;Adulto Mayor;;
usme;2016;Todos los grupos;Hombre;21;;164937.0;12.732134087560706
usme;2016;05 a 09;Mujer;0;Niño;;
usme;2016;10 a 14;Mujer;0;Niño;;
usme;2016;15 a 17;Mujer;0;Joven;;
usme;2016;18 a 19;Mujer;0;Joven;;
usme;2016;20 a 24;Mujer;1;Joven;;
usme;2016;25 a 29;Mujer;1;Adulto;;
usme;2016;30 a 34;Mujer;0;Adulto;;
usme;2016;35 a 39;Mujer;0;Adulto;;
usme;2016;40 a 44;Mujer;0;Adulto;;
usme;2016;45 a 49;Mujer;0;Adulto;;
usme;2016;50 a 54;Mujer;0;Adulto;;
usme;2016;55 a 59;Mujer;0;Adulto;;
usme;2016;60 a 64;Mujer;0;Adulto Mayor;;
